GeoType,GEOID,subregion,,GeoName,TotalPop,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,affectweather,affectweatherOppose,worried,worriedOppose,harmplants,harmplantsOppose,futuregen,futuregenOppose,devharm,devharmOppose,harmUS,harmUSOppose,personal,personalOppose,timing,timingOppose,exp,expOppose,fundrenewables,fundrenewablesOppose,regulate,regulateOppose,CO2limits,CO2limitsOppose,reducetax,reducetaxOppose,supportRPS,supportRPSOppose,rebates,rebatesOppose,drillANWR,drillANWROppose,drilloffshore,drilloffshoreOppose,teachGW,teachGWOppose,corporations,corporationsOppose,president,presidentOppose,congress,congressOppose,governor,governorOppose,localofficials,localofficialsOppose,citizens,citizensOppose,discuss,discussOppose,mediaweekly,mediaweeklyOppose,priority,priorityOppose
County,48395,robertson,Robertson,"Robertson County, Texas",12963,57.937,20.273,42.615,39.751,41.353,25.106,46.763,8.395,57.022,43.409,61.829,26.31,62.588,25.511,60.314,25.341,57.921,30.133,41.882,46.094,51.174,48.826,44.313,56.073,66.352,33.337,62.557,36.498,45.418,53.366,50.83,47.809,51.137,47.475,69.749,29.95,36.314,63.446,65.347,33.302,66.574,34.963,64.081,12.811,44.348,33.053,48.446,29.949,46.253,21.817,49.411,19.984,57.709,15.416,29.617,70.419,27.218,72.711,47.253,33.099
County,48397,rockwall,Rockwall,"Rockwall County, Texas",70783,68.848,19.609,51.001,33.255,51.051,28.49,58.033,9.281,58.543,41.591,65.19,27.705,65.52,27.324,62.182,27.797,59.522,33.419,41.953,51.342,54.185,45.815,41.27,58.719,73.401,26.349,65.634,33.312,58.635,41.503,57.236,41.947,61.738,37.898,72.709,26.835,32.848,66.836,58.359,41.633,72.234,28.153,66.164,14.374,43.071,36.055,52.443,29.898,50.4,22.04,52.979,20.15,60.981,15.803,31.519,68.535,33.479,65.938,48.036,35.182
County,48399,runnels,Runnels,"Runnels County, Texas",7881,62.609,22.054,48.912,34.833,46.525,28.104,50.726,10.287,56.045,43.961,62.809,26.308,62.997,26.458,59.146,28.266,56.577,33.437,40.889,48.929,51.207,48.794,37.108,62.557,65.719,32.914,62.147,36.162,51.109,49.081,53.263,45.645,53.246,45.317,68.449,30.237,33.111,65.592,57.857,41.355,68.268,31.95,60.142,16.136,41.978,40.205,50.19,32.6,49.972,22.724,50.137,21.783,56.154,17.717,27.604,72.356,29.44,70.138,48.417,32.546
County,48401,rusk,Rusk,"Rusk County, Texas",41604,49.779,26.534,39.138,42.413,36.709,29.09,41.539,10.094,50.057,50.459,55.625,32.855,56.834,31.32,54.611,30.594,51.272,36.359,36.334,50.655,45.451,54.549,39.261,61.089,62.566,37.164,59.189,40.042,38.389,60.343,45.14,53.587,46.901,51.749,66.89,32.787,40.832,58.802,67.553,31.192,60.609,40.866,58.219,14.868,38.592,38.753,43.223,36.482,42.332,25.938,45.248,23.11,51.291,18.847,25.208,74.886,24.71,75.059,39.541,39.916
County,48403,sabine,Sabine,"Sabine County, Texas",8507,54.893,29.181,38.693,44.986,34.733,37.594,44.847,12.243,45.457,54.656,53.515,36.021,53.823,35.487,50.068,36.088,48.236,41.111,33.169,55.939,43.815,56.185,31.098,68.696,66,34.301,58.034,41.045,44.483,55.542,48.179,51.034,51.712,48.448,67.09,32.568,42.432,56.946,69.664,29.927,61.873,38.548,55.193,19.256,34.414,46.439,42.26,39.406,41.544,29.403,44.969,25.542,50.468,21.717,22.105,77.91,25.38,73.848,36.255,43.708
County,48405,san augustine,San Augustine,"San Augustine County, Texas",6643,61.673,21.187,43.785,40.307,40.641,30.198,51.141,9.639,52.86,47.256,59.653,27.821,59.04,28.188,56.49,28.217,55.159,32.934,39.746,48.44,51.306,48.694,37.23,62.462,69.301,30.584,62.39,36.232,52.471,47.4,55.403,43.567,56.144,43.774,69.365,30.056,37.365,61.918,64.673,34.641,69.469,30.886,60.313,16.329,41.264,37.449,49.162,31.655,47.7,23.457,51.222,21.054,56.425,17.69,24.921,75.076,25.883,73.338,44.424,34.733
County,48407,san jacinto,San Jacinto,"San Jacinto County, Texas",21945,60.665,23.021,44.297,39.635,40.43,30.662,49.808,10.005,51.989,48.091,59.599,29.067,58.881,29.916,56.053,29.769,55.092,34.269,39.323,50.236,50.228,49.772,36.192,63.484,68.2,31.758,61.611,37.116,51.329,48.821,53.81,45.418,54.703,45.138,68.17,31.351,37.162,62.098,64.915,34.435,67.971,32.476,59.774,16.791,40.542,39.33,48.093,33.311,46.124,24.298,49.424,21.817,56.106,17.96,25.206,74.753,27.736,71.703,43.295,36.77
County,48409,san  patricio,San  Patricio,"San Patricio County, Texas",48907,66.161,18.613,52.805,34.245,47.024,26.974,55.264,8.65,62.351,37.686,64.667,25.46,65.089,24.653,62.976,24.734,60.345,29.373,45.798,43.924,55.06,44.94,41.65,58.217,70.768,28.057,65.898,32.03,55.981,43.346,59.9,38.547,58.87,39.852,72.669,26.045,34.911,64.247,58.803,40.024,71.899,28.318,63.189,14.995,46.038,34.354,55.099,27.808,53.79,20.844,55.68,19.835,59.888,16.123,28.97,70.983,26.107,73.001,50.503,28.096
County,48411,san saba,San Saba,"San Saba County, Texas",4747,63.334,21.821,48.136,35.378,44.984,27.278,51.294,9.498,55.367,44.661,63.233,26.554,62.009,28.722,59.951,27.945,59.398,31.992,43.124,48.712,52.868,47.132,39.095,60.513,67.584,32.32,61.257,37.499,53.169,47.487,53.381,46.267,54.227,45.333,66.912,32.689,33.699,65.42,61.215,38.164,69.292,31.341,61.476,16.127,42.926,38.359,50.199,32.463,47.12,22.977,49.932,21.013,58.977,16.613,29.337,70.563,32.598,67.38,46.804,35.307
County,48413,schleicher,Schleicher,"Schleicher County, Texas",2194,64.315,21.514,48.901,35.971,43.443,29.775,52.822,9.545,57.23,42.795,63.413,26.71,63.031,27.379,60.779,27.362,59.165,31.848,43.593,47.619,52.364,47.636,38.991,60.778,68.984,30.798,62.275,36.192,53.507,46.636,54.629,44.598,56.23,43.244,69.488,29.846,36.136,63.255,61.605,37.603,69.576,30.893,62.129,16.282,42.891,38.338,51.024,31.604,49.337,23.517,52.504,21.214,58.842,17.548,28.668,71.318,29.564,69.895,47.436,33.769
County,48415,scurry,Scurry,"Scurry County, Texas",12797,60.218,23.805,45.404,38.8,39.652,31.199,49.002,10.281,53.085,46.955,59.984,29.194,59.707,29.768,57.257,29.572,55.813,34.014,40.636,49.221,49.359,50.641,36.461,63.256,66.684,33.057,60.364,38.153,49.337,50.595,52.29,46.945,53.541,45.839,67.47,31.838,38.198,61.1,64.621,34.469,66.707,33.765,59.319,17.28,40.062,40.561,47.743,33.911,46.456,25.019,49.684,22.41,55.627,18.806,25.638,74.3,26.896,72.611,43.953,36.291
County,48417,shackelford,Shackelford,"Shackelford County, Texas",2524,57.908,28.107,42.11,40.931,39.829,35.093,47.169,11.674,48.547,51.565,57.517,33.835,57.553,34.329,53.935,34.909,51.833,40.115,35.5,56.231,45.969,54.031,33.941,65.945,66.876,33.418,59.026,40.265,46.55,53.848,47.768,51.831,52.307,47.774,67.633,32.139,38.587,60.844,66.28,33.489,62.871,37.811,58.075,17.846,36.459,45.177,44.488,38.585,42.577,27.851,45.622,24.36,53.947,19.774,26.276,73.733,30.236,69.45,38.435,43.109
County,48419,shelby,Shelby,"Shelby County, Texas",18696,59.769,22.204,44.011,38.691,40.302,29.254,50.046,9.489,52.849,47.27,60.378,27.345,59.14,28.965,57.056,28.344,56.156,32.469,41.152,47.509,51.116,48.884,37.916,61.742,68.277,31.542,61.71,36.886,51.506,48.543,54.679,44.493,55.638,44.032,67.969,31.405,36.688,62.525,63.97,35.269,69.236,31.143,59.674,16.52,40.963,38.718,47.88,32.486,47.801,23.196,51.318,20.692,55.922,17.849,25.248,74.733,26.051,73.282,44.333,35.089
County,48421,sherman,Sherman,"Sherman County, Texas",2371,62.591,21.7,50.016,33.181,48.064,25.927,50.546,9.7,57.261,42.806,64.296,25.392,64.145,26.361,60.934,27.319,58.916,32.153,42.916,48.099,52.273,47.727,39.622,60.151,64.968,33.967,62.043,36.618,50.511,49.837,51.869,47.364,51.876,46.67,67.544,31.49,31.883,66.96,57.093,42.124,68.373,32.227,61.504,15.383,43.532,38.58,50.804,32.107,49.538,22.094,49.98,21.234,57.662,16.793,29.956,69.999,32.244,67.787,49.205,32.499
County,48423,smith,Smith,"Smith County, Texas",171438,66.643,19.309,47.616,37.117,46.976,28.74,56.371,9.128,57.791,42.292,62.129,25.821,61.752,25.978,59.797,26.108,57.726,31.16,41.459,48.779,52.797,47.203,39.363,60.423,71.957,27.766,65.247,33.344,57.295,42.514,56.915,42.195,60.357,39.181,72.209,27.16,35.51,63.798,59.227,40.499,71.13,29.175,63.91,14.934,44.163,35.439,52.391,30.258,51.474,21.797,54.084,19.847,59.493,16.21,27.625,72.458,28.615,70.577,46.644,32.97
County,48425,somervell,Somervell,"Somervell County, Texas",6861,60.16,25.382,44.637,39.413,42.14,33.368,49.38,11.197,51.332,48.73,59.09,31.444,59.465,30.98,55.478,32.488,52.705,38.066,36.589,53.954,47.61,52.39,34.297,65.503,67.545,31.981,60.969,37.753,48.757,51.393,51.304,47.716,53.752,45.784,69.098,30.162,37.428,61.82,63.743,35.779,65.438,34.843,58.884,17.301,38.451,43.364,47.016,36.027,46.05,25.967,47.792,23.554,54.4,19.247,25.646,74.357,29.096,70.297,42.145,38.558
County,48427,starr,Starr,"Starr County, Texas",42935,78,9.229,63.224,25.031,55.256,17.534,66.945,5.5,76.037,23.88,77.031,12.491,75.761,13.655,75.688,12.741,74.567,15.98,61.142,30.525,69.551,30.449,53.673,45.865,76.339,22.438,72.28,24.939,72.327,27.178,72.476,26.277,67.997,30.5,75.167,23.47,27.457,71.849,49.185,49.087,83.698,16.459,73.187,11.453,60.474,21.976,67.957,16.862,63.548,13.746,67.014,13.961,71.779,10.999,36.02,63.895,29.026,69.902,66.348,16.934
County,48429,stephens,Stephens,"Stephens County, Texas",7246,60.09,25.314,43.906,39.967,41.326,31.861,48.507,11.195,51.529,48.531,58.74,31.298,58.894,31.418,55.285,32.379,53.073,37.263,37.755,52.26,47.986,52.014,34.355,65.345,64.319,35.104,60.274,38.423,48.413,51.765,50.899,48.17,51.83,47.469,66.729,32.373,36.947,61.739,62.998,36.428,65.718,34.596,57.328,17.767,38.44,43.351,46.402,35.812,46.188,25.62,47.576,23.494,53.275,19.586,25.843,74.108,28.2,71.336,43.374,37.013
County,48431,sterling,Sterling,"Sterling County, Texas",807,59.53,24.688,44.986,38.957,38.908,31.674,47.984,10.248,52.938,47.038,60.615,29.194,60.07,30.095,57.587,29.868,56.375,34.072,41.199,49.28,49.076,50.924,35.593,64.092,65.685,33.787,59.635,38.64,47.586,52.5,51.566,47.671,52.194,46.824,66.644,32.453,37.473,61.635,65.249,33.522,66.014,34.502,59.543,17.219,40.022,41.359,47.651,34.475,46.253,24.964,49.25,22.315,56.203,18.675,25.733,74.161,27.498,72.277,43.696,37.016
County,48433,stonewall,Stonewall,"Stonewall County, Texas",1078,57.725,26.513,42.351,41.58,37.531,34.283,47.239,11.117,49.598,50.525,57.043,32.623,57.093,32.564,53.773,32.857,52.031,37.783,36.562,53.207,46.657,53.343,34.055,65.766,66.917,33.113,60,38.849,47.388,52.52,50.643,48.558,52.942,46.869,68.086,31.417,40.021,59.399,67.064,32.336,64.34,36.185,57.909,17.786,37.663,42.893,45.273,36.323,43.898,26.869,47.29,23.724,53.562,19.726,24.314,75.672,26.617,72.769,39.964,40.402
County,48435,sutton,Sutton,"Sutton County, Texas",2815,63.194,20.898,48.915,36.267,41.371,28.963,51.666,9.353,58.074,41.919,63.157,25.92,62.806,26.381,60.99,25.898,59.348,30.14,44.519,45.223,52.451,47.549,39.141,60.571,67.828,31.493,62.104,35.934,52.5,47.124,55.476,43.494,55.591,43.357,68.746,30.221,37.077,62.253,62.365,36.338,69.683,30.741,61.452,16.29,43.013,37.602,50.773,30.813,49.569,23.139,52.922,21.138,58.256,17.575,27.347,72.58,26.353,73.028,48.374,32.221
County,48437,swisher,Swisher,"Swisher County, Texas",5557,62.95,20.967,49.314,35.721,42.793,28.991,51.331,9.431,56.56,43.507,63.262,26.174,62.913,26.855,60.762,26.574,59.103,30.972,43.454,46.976,52.258,47.742,38.834,60.832,68.658,31.019,61.996,36.427,52.588,47.362,54.726,44.584,55.776,43.629,67.952,31.393,35.982,63.633,60.873,38.296,69.556,30.871,62.095,16.203,43.367,37.42,50.364,32.054,49.248,23.065,52.074,20.941,58.524,17.338,27.295,72.653,27.498,71.901,46.158,32.924
County,48439,tarrant,Tarrant,"Tarrant County, Texas",1506123,68.674,16.012,52.804,34.592,53.884,23.081,64.046,7.517,62.719,37.529,70.545,20.191,69.479,21.9,66.822,22.519,61.588,30.028,44.793,46.147,57.856,42.144,45.553,54.234,74.768,24.274,69.782,28.508,62.054,36.921,64.958,33.712,65.426,33.293,73.475,25.088,29.444,69.959,54.434,44.781,77.961,22.142,65.853,14.685,49.269,33.252,56.018,27.649,56.995,18.072,59.152,17.616,62.497,14.806,32.042,67.814,30.006,68.906,51.301,27.642
County,48441,taylor,Taylor,"Taylor County, Texas",102984,62.757,21.471,48.918,35.428,47.695,28.737,53.156,9.246,58.228,41.86,64.686,26.319,64.437,26.631,60.855,27.645,58.172,33.134,42.577,49.114,53.075,46.925,39.477,60.296,71.799,27.602,65.214,33.421,56.162,44.022,59.024,39.888,57.64,41.282,72.016,26.753,32.941,66.337,57.136,42.55,72.381,27.938,63.923,14.857,43.985,36.565,53.028,29.5,51.408,21.35,53.18,20.013,59.692,15.751,29.685,70.334,31.306,68.141,48.156,32.314
County,48443,terrell,Terrell,"Terrell County, Texas",351,66.065,22.678,49.9,36.43,47.088,30.718,54.554,10.317,56.909,43.251,62.95,29.896,63.516,29.733,62.345,29.534,58.658,35.488,42.41,52.122,49.24,50.76,39.806,60.118,70.103,30.03,61.815,36.941,54.062,46.072,53.618,45.883,56.739,42.57,70.282,29.369,38.779,61.012,61.987,37.202,68.199,32.31,62.291,17.099,42.627,39.784,51.033,33.782,48.945,25.39,51.432,22.999,57.675,18.706,29.983,69.975,34.758,65.162,46.686,35.579
County,48445,terry,Terry,"Terry County, Texas",9080,66.402,18.267,51.836,33.293,45.654,25.17,54.301,8.475,60.503,39.474,66.086,22.675,65.016,24.274,63.45,23.592,62.705,27.393,47.576,43.059,56.121,43.879,41.863,57.699,69.007,30.356,63.625,34.456,57.054,42.95,58.018,41.294,57.266,41.764,68.608,30.489,33.385,65.769,59.066,39.762,72.736,27.696,63.599,15.272,46.349,34.232,53.741,28.194,51.415,20.725,54.609,19.28,61.221,15.694,29.611,70.264,28.947,70.634,51.823,29.501
County,48447,throckmorton,Throckmorton,"Throckmorton County, Texas",1206,57.138,27.776,41.748,41.55,38.417,34.642,46.547,11.483,48.286,51.837,56.925,33.725,56.912,34.099,53.471,34.312,51.806,39.266,35.754,55.115,46.006,53.994,33.579,66.274,66.277,34.021,58.85,40.323,45.86,54.488,48.379,51.1,51.622,48.371,67.182,32.61,39.414,60.027,67.181,32.447,63.203,37.469,57.656,17.953,36.791,44.628,44.408,38.144,42.674,27.625,45.7,24.259,53.48,19.89,25.202,74.801,29.27,70.324,38.769,42.383
County,48449,titus,Titus,"Titus County, Texas",23207,54.184,22.694,43.664,38.693,38.781,26.822,44.959,8.939,55.581,44.875,59.85,28.488,60.695,27.412,59.018,26.337,56.142,31.674,40.94,46.543,49.398,50.602,42.33,57.995,64.169,35.378,60.963,37.913,42.494,56.095,49.239,49.354,49.397,49.077,68.51,31.002,38.441,61.331,66.091,32.342,64.702,36.772,61.533,13.971,42.061,35.402,47.083,32.342,45.157,23.554,48.576,21.464,55.199,16.908,27.508,72.554,24.952,74.785,44.074,35.576
County,48451,tom green,Tom Green,"Tom Green County, Texas",89951,70.299,17.377,54.589,32.017,52.051,26.368,58.198,8.868,62.038,37.949,68.768,21.891,68.777,22.073,65.059,24.122,62.029,29.4,45.069,47.013,54.292,45.708,40.994,58.748,71.948,27.146,66.253,32.17,59.897,40.163,59.06,39.895,59.925,39.094,72.811,26.201,31.254,68.108,52.961,46.739,73.322,26.921,66.253,14.437,48.379,34.507,57.865,27.877,53.903,20.457,55.234,19.333,62.2,15.495,30.279,69.748,31.635,67.819,53.757,27.55
County,48453,travis,Travis,"Travis County, Texas",956831,82.174,9.197,65.21,23.605,68.473,17.919,67.201,6.289,73.897,26.265,75.399,15.277,75.318,14.589,75.129,15.488,70.299,22.105,53.066,38.333,66.219,33.781,52.95,46.739,82.042,16.515,75.53,22.686,75.313,24.014,69.18,29.405,72.902,25.713,80.289,18.476,24.148,75.034,46.541,52.693,83.906,16.262,74.923,9.089,57.433,22.952,67.774,17.421,64.528,13.571,63.871,14.047,71.42,9.522,39.77,60.411,37.878,61.23,60.832,20.472
County,48455,trinity,Trinity,"Trinity County, Texas",11632,61.071,23.224,44.502,39.263,41.776,30.982,50.255,10.202,52.199,47.903,59.803,29.218,59.368,29.805,56.138,30.237,54.611,35.142,38.673,51.242,49.989,50.011,36.222,63.517,68.499,31.42,61.969,36.876,51.587,48.64,53.493,45.744,54.913,44.954,68.794,30.737,36.731,62.536,63.983,35.56,67.847,32.6,60.007,16.592,40.492,39.751,48.278,33.586,46.498,24.334,49.318,21.979,56.148,17.929,25.937,74.06,28.665,70.784,43.344,36.909
County,48457,tyler,Tyler,"Tyler County, Texas",17357,59.319,24.351,43.048,40.557,39.478,31.602,48.516,10.551,50.201,49.882,58.19,30.45,57.628,31.339,54.725,31.205,53.664,35.724,38.057,51.465,48.679,51.321,35.095,64.565,67.14,32.984,60.377,38.501,49.762,50.474,51.995,47.394,53.558,46.359,67.169,32.474,38.16,61.072,65.776,33.657,66.455,33.995,58.408,17.506,39.069,41.09,46.63,34.816,44.909,25.372,48.125,22.63,54.683,18.853,24.517,75.432,27.542,71.961,41.761,38.329
County,48459,upshur,Upshur,"Upshur County, Texas",31203,59.891,24.353,42.608,41.452,40.102,32.707,50.234,10.621,51.22,48.849,58.667,30.338,58.257,30.987,55.155,31.276,53.676,36.263,37.762,52.335,48.702,51.299,35.398,64.398,68.794,31.392,60.846,38.215,49.93,50.392,51.871,47.527,54.176,45.968,68.758,30.954,37.897,61.475,65.815,33.846,66.344,34.179,59.932,17.058,39.038,41.021,48.041,34.717,45.276,25.586,48.315,22.694,55.911,18.559,25.587,74.426,29.097,70.413,40.491,38.348
County,48461,upton,Upton,"Upton County, Texas",2701,60.281,23.204,45.871,38.896,37.394,31.527,48.625,10.156,54.105,45.842,60.063,28.124,59.673,28.655,57.558,28.301,56.394,32.278,42.144,46.624,49.781,50.219,35.628,63.965,65.799,33.583,59.872,38.117,49.358,50.412,53.618,45.376,53.539,45.393,66.866,32.024,39.116,60.003,64.991,33.711,67.127,33.142,58.622,17.901,40.157,40.705,47.99,33.118,47.554,24.849,50.908,22.282,55.401,19.369,24.296,75.608,24.035,75.321,45.292,34.505
County,48463,uvalde,Uvalde,"Uvalde County, Texas",19623,71.928,14.546,57.378,30.009,50.854,23.54,60.682,7.432,67.371,32.613,70.331,19.179,69.738,19.603,68.068,19.822,66.18,24.121,51.168,39.769,60.174,39.826,45.504,54.154,73.088,25.755,68.355,29.363,63.689,35.919,64.503,34.186,62.4,36.472,73.506,25.188,30.898,68.34,54.031,44.719,77.159,23.001,67.596,13.529,51.054,29.891,59.364,23.678,57.441,17.91,59.951,17.392,64.8,13.957,32.207,67.737,28.816,70.322,57.853,24.15
County,48465,val verde,Val Verde,"Val Verde County, Texas",35023,74.265,13.126,59.556,29.094,50.254,23.058,63.024,7.053,69.593,30.343,70.957,17.823,70.199,18.328,69.35,17.871,67.737,21.781,53.554,36.771,62.609,37.391,47.488,52.247,74.627,24.499,68.887,28.336,65.105,33.48,66.859,31.84,64.867,34.083,74.336,24.497,32.197,66.648,55.566,42.138,78.937,21.242,69.096,13.318,53.098,28.047,61.882,21.888,58.999,17.503,62.077,16.835,66.459,13.663,32.485,67.441,27.626,71.303,60.795,22.206
County,48467,van zandt,Van Zandt,"Van Zandt County, Texas",42328,58.723,26.984,43.619,39.412,41.211,32.372,48.332,10.909,49.535,50.61,59.094,30.154,58.829,30.781,54.772,32.346,53.734,36.473,37.747,52.64,48.019,51.981,34.974,64.8,66.542,33.568,60.245,38.818,50.776,49.511,49.655,49.947,52.74,47.334,67.341,32.292,36.85,62.567,63.479,36.208,65.71,34.803,59.114,17.48,38.499,42.629,46.073,36.117,44.978,25.936,47.065,23.312,55.177,18.887,25.768,74.235,29.856,69.751,42.202,38.157
County,48469,victoria,Victoria,"Victoria County, Texas",68623,66.513,16.737,53.99,31.765,53.875,24.29,57.576,8.344,63.47,36.578,69.897,20.487,69.2,21.469,66.671,22.255,63.24,27.128,47.588,43.63,57.169,42.831,42.884,56.599,69.557,29.08,67.278,30.811,61.343,38.419,59.744,39.078,59.182,39.495,71.892,26.287,30.111,68.697,50.343,48.002,73.243,26.88,66.476,14.056,49.43,31.493,59.414,25.265,55.664,18.649,56.988,18.501,61.226,14.468,32.089,67.853,30.536,68.859,58.201,24.497
County,48471,walker,Walker,"Walker County, Texas",61520,66.965,17.536,49.668,36.151,47.969,27.525,56.632,8.811,58.408,41.674,65.11,23.701,64.074,23.754,62.226,24.585,59.053,29.989,43.516,45.816,54.681,45.319,41.345,58.458,71.744,27.724,66.205,32.172,57.525,42.248,59.195,39.75,59.227,40.392,72.53,26.642,34.601,64.797,59.909,39.408,73.314,26.879,64.591,14.763,45.433,34.225,54.128,28.698,53.217,20.705,55.171,19.259,60.325,15.957,27.765,72.245,28.506,70.694,49.433,29.318
County,48473,waller,Waller,"Waller County, Texas",39301,70.42,14.658,52.48,33.535,51.61,23.861,59.376,7.863,62.449,37.614,66.492,20.785,66.007,20.902,63.871,21.806,61.682,26.661,46.593,41.709,58.262,41.738,43.4,56.273,72.438,26.334,67.669,30.36,60.192,39.457,62.55,36.032,60.788,38.148,73.529,25.173,31.748,67.066,56.088,42.99,75.558,24.512,65.537,13.916,49.123,30.254,57.334,25.269,56.596,18.166,58.205,17.498,61.883,14.694,29.102,70.92,27.348,71.747,55.14,25.293
County,48475,ward,Ward,"Ward County, Texas",8437,63.895,19.797,50.909,33.821,45.907,26.866,52.018,9.463,59.352,40.632,64.287,23.938,64.634,23.641,61.347,25.162,58.649,30.059,43.884,44.604,53.027,46.973,38.83,60.827,66.123,32.077,63.371,34.417,52.319,47.346,56.183,42.357,54.37,43.675,69.351,28.959,33.578,65.145,57.18,41.482,70.113,29.987,61.414,15.666,44.112,37.465,52.354,29.77,52.79,21.394,53.217,20.737,57.301,17.328,27.186,72.753,26.166,73.167,51.58,28.753
County,48477,washington,Washington,"Washington County, Texas",27461,60.484,21.41,43.77,41.222,42.648,32.007,52.857,9.783,52.42,47.771,61.706,28.266,61.432,28.493,58.406,29.161,55.853,34.72,39.916,50.569,50.751,49.249,37.348,62.429,70.556,29.396,62.144,36.672,51.991,48.015,54.836,44.291,56.896,43.168,70.725,28.771,37.018,62.5,63.553,36.066,68.661,31.783,61.861,15.459,41.359,38.14,49.398,31.507,48.242,23.408,51.645,20.865,57.886,17.063,26.035,74.029,27.911,71.336,44.719,37.01
County,48479,webb,Webb,"Webb County, Texas",182640,78.275,9.738,64.988,25.817,55.539,19.892,66.976,5.866,76.241,23.693,76.429,13.487,76.089,13.488,74.617,13.54,72.416,17.197,58.908,31.488,66.128,33.872,52.293,47.459,76.694,21.211,73.173,23.736,71.83,27.358,72.514,25.122,67.706,30.347,77.819,20.17,27.842,71.717,47.11,50.319,82.035,17.933,71.864,11.847,57.821,23.981,65.827,18.509,64.707,14.292,67.063,14.873,69.509,11.674,35.025,64.935,27.298,71.313,67.758,16.836
County,48481,wharton,Wharton,"Wharton County, Texas",30798,62.813,19.81,47.569,37.858,40.739,30.128,52.3,9.251,56.541,43.535,62.168,25.817,62.023,25.702,59.778,25.849,57.831,30.578,43.042,45.491,52.918,47.082,38.758,60.983,69.919,29.589,62.955,35.274,53.999,45.478,56.569,42.289,57.746,41.61,70.178,28.903,37.411,62.102,63.481,35.548,70.833,29.483,61.169,15.913,42.542,36.102,50.444,29.761,49.778,22.735,53.558,20.497,57.479,17.388,26.066,73.931,24.849,74.225,47.9,31.691
County,48483,wheeler,Wheeler,"Wheeler County, Texas",3968,55.362,28.242,40.792,42.335,36.19,34.818,44.806,11.628,47.959,52.152,55.831,33.833,55.956,34.003,52.812,34.008,51.169,38.716,36.045,53.596,45.259,54.741,33.285,66.547,64.535,35.585,57.79,41.217,43.922,56.141,47.52,51.835,50.236,49.428,66.073,33.506,40.7,58.626,67.954,31.396,62.207,38.466,56.381,18.441,36.071,45.054,43.414,38.37,42.454,28.132,45.623,24.714,52.114,20.728,24.024,75.965,26.577,72.974,38.635,41.906
County,48485,wichita,Wichita,"Wichita County, Texas",102167,67.816,18.48,51.345,32.878,52.217,25.831,56.4,8.799,58.49,41.679,65.731,25.845,65.731,25.915,62.544,27.171,59.675,32.621,42.925,49.312,55.091,44.909,41.44,58.292,70.795,28.383,66.642,31.939,57.772,42.503,57.752,41.354,58.601,40.739,71.952,27.159,30.366,68.815,52.337,47.451,72.208,28.004,63.123,14.554,44.34,36.355,51.244,29.921,52.384,19.786,53.335,19.146,59.928,15.335,30.584,69.436,32.604,66.935,50.178,32.461
County,48487,wilbarger,Wilbarger,"Wilbarger County, Texas",9957,53.999,22.308,44.464,36.026,42.902,24.472,45.383,8.99,55.649,44.825,60.775,27.039,61.49,26.431,59.384,26.157,56.343,31.752,40.527,47.138,49.782,50.218,43.101,57.215,62.943,36.175,61.292,37.7,42.494,56.464,47.943,50.705,48.205,49.844,67.93,31.448,34.726,64.617,62.738,35.817,64.578,36.918,61.281,13.373,42.497,35.437,47.235,32.218,45.697,22.54,47.342,21.323,55.127,16.163,29.142,70.918,28.053,72.069,45.2,34.515
County,48489,willacy,Willacy,"Willacy County, Texas",16414,74.574,11.994,60.182,29.442,49.75,22.316,63.827,6.572,71.206,28.741,71.963,16.738,71.307,16.849,70.534,16.484,68.811,20.236,54.588,35.369,63.046,36.954,47.466,52.082,75.754,23.012,70.768,26.383,68.655,30.298,70.236,28.22,66.498,32.253,75.31,23.211,32.374,67.083,54.685,43.473,80.192,19.805,69.547,13.064,54.528,25.814,62.589,20.134,60.403,16.502,64.119,16.052,66.915,13.174,31.086,68.82,24.77,73.949,61.785,20.206
County,48491,williamson,Williamson,"Williamson County, Texas",405280,71.781,14.989,58.045,29.953,60.409,22.948,64.307,7.794,67.345,32.777,70.991,21.704,71.4,21.606,67.634,24.805,63.93,30.167,46.335,48.083,59.191,40.809,46.903,53.089,76.414,22.535,73.458,25.143,66.63,33.326,67.459,31.277,65.752,34.129,77.966,21.305,27.119,72.961,51.892,48.312,77.026,23.085,67.191,14.773,51.194,33.196,60.033,27.114,57.694,18.555,58.527,17.995,64.937,14.181,36.178,63.875,34.537,64.621,60.049,24.857
County,48493,wilson,Wilson,"Wilson County, Texas",37124,67.232,19.529,52.29,33.334,50.021,27.14,55.448,9.138,60.301,39.703,66.137,24.344,65.937,24.628,62.882,25.73,60.315,30.874,44.285,47.166,54.157,45.843,40.245,59.471,70.174,28.829,65.383,32.893,57.75,42.32,58.092,40.812,57.413,41.811,71.987,26.887,32.002,67.06,56.905,42.334,72.066,28.143,64.021,14.663,45.746,36.198,54.443,29.484,52.877,20.965,54.084,19.987,60.424,15.751,29.926,70.051,31.278,68.21,51.568,30.466
